date,open,high,low,close,adj_close,volume
2025-01-02,162.60882348038567,163.2086162103499,160.49991722821306,165.97999572753906,160.567626953125,5.225558337382149e6
2025-01-03,160.82881971010798,161.0706675592961,158.89403691660291,165.1300048828125,159.74534606933594,5.085189616169345e6
2025-01-06,157.50099439433433,158.16849683451397,155.20828145738824,160.60000610351562,155.36306762695312,8.446971644097405e6
2025-01-07,156.19502359509215,157.30751781239954,155.49850059880913,161.3000030517578,156.0402374267578,8.171942199008094e6
2025-01-08,155.74034293144325,157.10435355303298,155.33404032488238,162.10000610351562,156.81414794921875,4.812578617175353e6
2025-01-10,154.9277362797121,155.95318362584655,152.33513425455453,158.55999755859375,153.38958740234375,8.224278490034247e6
2025-01-13,154.15382522731875,154.86968541489642,153.24447495109936,158.83999633789062,153.6604461669922,6.551368027725578e6
2025-01-14,153.67011971304223,154.8503383245123,153.14772012503002,159.74000549316406,154.53109741210938,5.787128453418522e6
2025-01-15,155.35339638612118,155.89513326064247,154.1441570193423,159.64999389648438,154.4440460205078,7.796401523795397e6
2025-01-16,154.41501770920564,155.34371999123445,153.95067394880223,160.5,155.26632690429688,5.586105159353096e6
2025-01-17,154.53111989406688,156.475571449351,154.39568567769717,161.1300048828125,155.87579345703125,7.02587408201052e6
2025-01-21,155.71130589045373,157.05597917028186,155.71130589045373,161.72000122070312,156.44651794433594,1.3460959354490578e7
2025-01-22,161.6511169182424,162.65719752955425,159.07785212302616,164.74000549316406,159.36807250976562,1.3888548806051202e7
2025-01-23,158.53611818176094,161.05132713678762,157.99438132256205,166.14999389648438,160.73208618164062,7.366008840032599e6
2025-01-24,161.4786024286445,161.4786024286445,158.8409790963062,164.1199951171875,159.7364044189453,6.034205395932675e6
2025-01-27,162.2669724093719,165.40096860306372,161.67326468693383,169.66000366210938,165.12844848632812,8.92585136561932e6
2025-01-28,164.39848014789897,165.06031047165982,161.6732641385542,166.19000244140625,161.75112915039062,6.5369101194627555e6
2025-01-29,162.26698725361027,162.82175509513218,161.4494268286128,166.22999572753906,161.79006958007812,4.720750734846153e6
2025-01-30,163.00664493290031,163.12344986031923,161.4980420934673,167.41000366210938,162.9385223388672,4.026015070252772e6
2025-01-31,161.5661850758035,162.16962029176503,160.79729229582776,165.99000549316406,161.55645751953125,5.318739346890021e6
2025-02-03,161.05035324967622,164.85592203159905,160.81675822235533,168.75999450683594,164.25247192382812,8.437064615223255e6
2025-02-04,164.76831827318236,164.76831827318236,161.8387196402341,168.1300048828125,163.63931274414062,6.239667159961258e6
2025-02-05,163.60036327863733,164.62232106585714,162.1598977902004,169.00999450683594,164.49578857421875,7.335494347205762e6
2025-02-06,164.84618071760318,165.39122093373763,163.5419752216769,168.8800048828125,164.36927795410156,4.825476193786977e6
2025-02-07,164.57366198434391,164.60285950679273,163.3862465673179,167.97000122070312,163.48358154296875,4.414455718625642e6
2025-02-10,163.2110583867829,163.97995121563977,161.95550553998595,167.52999877929688,163.05532836914062,6.874252295886257e6
2025-02-11,163.21104078173212,165.04083116357543,162.05282303370282,169.42999267578125,164.90455627441406,5.292849591228704e6
2025-02-12,163.85342473971986,165.53721276743195,163.483569680562,169.5800018310547,165.05056762695312,5.8761427422539685e6
2025-02-13,165.0992449428766,166.80250303598126,164.6223273303638,171.02000427246094,166.45211791992188,6.15927325176814e6
2025-02-14,165.2549581840163,165.45935568734853,157.96502313528558,162.88999938964844,158.5392608642578,1.2827479872243589e7
2025-02-18,158.9869827391631,161.33260116808108,157.86768993911588,165.42999267578125,161.01141357421875,6.886321132192422e6
2025-02-19,161.66352345922962,162.4129462912644,160.82649321396957,166.49000549316406,162.04310607910156,7.699407513759625e6
2025-02-20,158.79231004445933,163.29864898631303,158.45166734260422,167.2100067138672,162.74388122558594,5.997998936493198e6
2025-02-21,162.9677387357241,165.9946723211621,161.48833324396725,170.22999572753906,165.68321228027344,9.551579516910473e6
2025-02-24,165.67347913725064,168.35975506879842,165.2549565778217,170.5399932861328,165.98492431640625,8.335355613349392e6
2025-02-25,166.70517118187027,169.3038546532711,166.23799596879084,172.64999389648438,168.03857421875,7.119521633401945e6
2025-02-26,167.67846027704624,168.0385729540814,166.0919922544628,171.3000030517578,166.72463989257812,5.371589440597482e6
2025-02-27,166.28665908302955,168.4668199208767,166.0725340219936,171.97000122070312,167.37673950195312,5.320978242494871e6
2025-02-28,168.94374245540595,169.98515541786935,167.2599542911059,173.83999633789062,169.19679260253906,9.966590614519127e6
2025-03-03,168.9437315224746,171.58133991045312,168.87559407309877,175.58999633789062,170.90003967285156,7.411897598176696e6
2025-03-04,172.02905088794915,175.1825166297356,168.2916199096152,173.17999267578125,168.5543975830078,1.1793941878584512e7
2025-03-05,168.74908505927587,171.1725685177134,168.3986999404228,174.61000061035156,169.94622802734375,6.802423561961161e6
2025-03-06,170.21874091756152,171.14336373744635,168.22349282124281,174.66000366210938,169.99488830566406,6.523478271951348e6
2025-03-07,169.44010667362792,174.11190313656212,169.40118159573075,175.9499969482422,171.25042724609375,9.311176418020235e6
2025-03-10,172.0387997239484,175.1825382985814,171.133646812285,176.25999450683594,171.55215454101562,1.075193867171657e7
2025-03-11,171.13364078926176,171.28937080661512,167.7173970717516,173.1199951171875,168.4960174560547,1.0737630925429013e7
2025-03-12,165.16735687763173,167.24046991803968,163.28891377342117,168.3699951171875,163.8728790283203,9.887461256468017e6
2025-03-13,163.22077785546796,164.76830584461842,162.81199771783753,168.58999633789062,164.08700561523438,6.432475494795141e6
2025-03-14,163.30838155704365,164.08701680855398,162.16963362784307,167.97000122070312,163.48358154296875,6.609128132403084e6
2025-03-17,163.87288087922113,166.5202316481119,163.63930071511564,169.75999450683594,165.2257537841797,9.666427143953862e6
2025-03-18,165.5274955862382,165.71240827617626,163.1039972883068,167.7100067138672,163.23052978515625,5.936973756940083e6
2025-03-19,163.38623557791348,164.24273578208962,162.64654030690846,168.57000732421875,164.0675506591797,7.367028833669882e6
2025-03-20,164.37900406846467,164.69046410422635,161.59539311658017,167.5500030517578,163.07479858398438,8.554443411568284e6
2025-03-21,162.6757554158209,163.64904580716868,159.73641427560537,166.69000244140625,162.23777770996094,1.5599217089248491e7
2025-03-24,161.98470544426436,162.41295557346308,160.94329249483297,165.64999389648438,161.2255401611328,5.939115030888801e6
2025-03-25,160.8848785359269,160.9530011296186,157.86767287218242,162.85000610351562,158.5003204345703,8.143227395011384e6
2025-03-26,158.98696818108115,162.36428653462096,158.6365830972455,166.5800018310547,162.1306915283203,7.548839174398578e6
2025-03-27,163.38625169636788,164.51527210393866,162.16963871870092,168.7100067138672,164.20382690429688,6.045787866699094e6
2025-03-28,164.8559094651921,165.17709703406328,163.1429090978791,168.02999877929688,163.54196166992188,5.332754678898883e6
2025-03-31,163.61010773887554,166.56890375916458,163.61010773887554,170.4199981689453,165.86813354492188,1.1212401747338196e7
2025-04-01,166.0141216795495,166.4812968316609,164.5444439272863,170.55999755859375,166.00437927246094,6.833568034670446e6
2025-04-02,165.52748461309986,166.31584736163066,163.8144842200146,169.5,164.9727020263672,6.106909845807911e6
2025-04-03,169.57635771491672,170.1311402912935,166.16984180745868,172.38999938964844,167.78550720214844,9.142407392435893e6
2025-04-04,167.18210587552997,168.96322919311757,159.10379211613127,163.75,159.37631225585938,1.309484446016967e7
2025-04-07,159.2886956080601,160.30091099534098,154.93808673674255,160.22999572753906,155.95030212402344,1.528844418076166e7
2025-04-08,157.97473501011004,158.91882772223482,152.5243186275002,158.38999938964844,154.15943908691406,1.123283988447481e7
2025-04-09,153.1569555971683,160.2814325632855,152.50485290643795,162.32000732421875,157.98448181152344,1.0385201711199041e7
